0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 labels
439.92 356.02 444.42 357.16 446.54 352.45 443.72 371.17 449.28 361.87 425.93 380.15 428.62 377.37 416.92 322.43 410.98 325.5 421.28 273.26 418.22 276.49 341.49 432.49 338.69 423.56 291.46 478.14 276.22 472.4 252.6 549.39 212.12 550.2 pullshot
202.76 321.16 200.93 316.24 197.06 319.57 197.87 318.49 188.82 326.56 219.76 343.43 202.78 348.69 235.4 295.03 225.63 294.55 240.25 241.54 242.06 235.04 293.93 417.02 277.54 425.61 346.67 484.89 310.36 486.25 386.4 567.96 352.62 569.64 pullshot
 pullshot
58.37 494.58 52.46 484.68 49.76 497.88 59.63 475.63 52.92 508.41 88.18 469.97 85.45 521.21 99.22 445.53 101.65 524.97 106.77 424.7 109.9 478.61 126.92 468.01 124.9 492.12 93.21 425.36 91.52 470.36 97.22 414.05 99.8 466.24 pullshot
 pullshot
278.82 154.24 282.31 147.68 274.77 146.53 275.96 147.08 262.1 142.49 280.48 181.67 258.82 172.37 315.31 200.67 299.49 178.35 334.22 173.04 333.4 164.1 258.7 311.53 240.21 304.36 223.95 417.74 209.48 405.04 184.39 510.48 171.44 502.84 pullshot
233.79 203.76 234.03 199.2 229.47 199.1 226.19 204.12 214.65 202.9 239.78 235.24 213.16 236.33 271.37 210.36 257.22 211.82 294.0 170.29 290.03 168.0 264.28 358.5 242.89 360.97 272.78 470.41 237.75 471.71 258.47 572.01 233.7 579.55 pullshot
 pullshot
402.04 200.25 406.62 195.1 402.16 196.21 419.64 200.29 409.65 202.51 425.57 233.64 396.73 233.35 376.97 210.52 362.0 211.44 342.78 166.84 345.59 171.56 397.84 363.66 373.5 361.39 398.68 476.06 365.61 477.08 400.91 580.47 378.5 579.11 pullshot
238.46 199.95 234.96 196.52 235.55 196.32 218.43 203.64 218.79 203.16 229.31 233.16 216.07 237.68 249.08 188.19 264.68 206.58 276.73 137.94 306.03 154.6 259.7 369.2 245.59 372.02 275.05 482.76 240.31 480.56 252.09 581.36 237.65 588.32 pullshot
 pullshot
431.5 290.0 438.5 287.43 431.8 285.21 447.49 294.96 431.49 290.07 438.2 317.25 418.71 314.53 415.94 270.43 394.46 275.6 393.44 212.08 386.96 225.53 371.54 416.97 357.71 408.37 316.52 503.76 316.71 500.65 295.26 591.38 296.0 587.05 pullshot
234.92 202.85 234.6 198.89 230.56 198.75 226.29 205.89 216.31 205.08 240.83 234.64 212.77 236.72 272.16 208.87 257.67 211.39 295.86 173.26 292.09 169.69 265.36 357.36 241.62 360.88 276.88 470.69 236.69 474.92 263.28 570.89 234.47 582.87 pullshot
635.35 268.45 636.62 261.57 635.62 263.41 631.95 263.85 639.07 265.46 638.94 303.97 638.18 304.68 629.47 335.52 626.92 334.63 566.51 299.48 568.57 299.25 640.0 503.07 634.07 501.31 635.73 615.79 619.27 617.15 622.41 628.94 574.67 633.71 pullshot
85.31 84.94 89.34 75.23 78.7 78.62 94.79 72.14 71.21 78.74 126.99 112.22 62.63 123.48 153.07 148.3 80.37 170.79 162.18 134.8 117.39 141.32 150.06 274.62 106.16 280.77 152.94 410.35 112.81 410.36 153.2 539.14 134.69 540.62 pullshot
400.55 203.8 405.57 199.31 400.05 199.91 414.99 205.29 402.84 207.11 422.13 231.55 382.85 242.23 382.46 204.64 349.05 250.02 340.42 164.47 345.74 221.48 401.28 361.52 370.7 363.94 402.19 466.54 368.89 467.23 407.02 571.63 381.86 574.58 pullshot
407.73 206.94 412.73 201.16 406.39 201.65 425.64 201.63 410.56 202.88 428.52 232.21 398.97 229.98 378.1 208.93 366.16 205.34 345.47 165.29 346.87 168.39 398.26 361.5 373.62 358.07 398.44 473.51 365.55 473.5 398.29 579.57 377.84 578.87 pullshot
 pullshot
348.2 165.81 352.03 158.82 345.66 163.29 364.07 157.68 349.97 168.28 379.35 183.05 345.42 199.68 345.5 174.93 321.44 196.29 296.05 167.84 290.01 178.85 402.6 295.82 373.43 307.87 441.75 381.04 405.31 404.63 487.14 474.9 456.95 498.88 pullshot
235.03 202.63 234.62 198.44 230.5 198.25 226.1 205.11 215.54 204.21 239.96 234.44 212.4 236.64 272.67 208.75 257.33 212.11 296.56 170.36 292.03 167.96 265.05 356.39 242.06 359.93 274.78 469.98 237.58 473.74 262.09 569.42 236.0 580.31 pullshot
 pullshot
468.41 297.75 477.47 301.79 476.15 295.43 483.62 328.4 480.54 312.87 462.42 345.23 455.18 323.11 446.03 270.32 425.48 250.7 448.76 225.33 427.72 210.25 336.88 379.46 326.85 356.3 307.4 338.52 264.3 305.98 217.76 408.94 155.05 372.44 pullshot
367.3 104.38 372.26 96.31 367.86 99.16 391.97 98.48 382.23 104.32 404.0 139.68 376.41 145.78 360.33 131.16 323.33 154.69 294.74 108.19 268.04 130.81 360.36 304.53 344.27 298.0 303.03 438.57 318.3 427.33 317.08 572.19 348.58 555.07 pullshot
367.04 103.71 372.55 95.8 367.49 98.18 393.73 98.15 380.27 103.19 404.4 139.75 374.45 145.58 362.0 131.97 321.29 155.22 295.59 108.82 268.75 130.39 362.17 303.63 340.92 297.49 314.74 436.52 306.31 426.64 345.3 570.09 325.99 555.57 pullshot
467.24 226.19 467.46 220.5 469.26 217.27 443.9 203.9 454.31 194.54 409.67 221.29 429.01 198.98 396.23 268.53 436.72 239.96 432.46 327.67 452.8 293.06 301.93 299.74 313.84 274.37 251.27 372.0 262.26 304.49 170.44 411.22 198.42 343.21 pullshot
81.94 85.37 87.75 75.26 74.35 78.29 97.04 70.73 66.23 77.36 129.85 107.32 62.43 123.82 152.69 145.14 85.17 181.0 134.53 138.38 110.23 148.33 149.84 274.52 103.24 280.85 151.16 410.23 110.59 407.88 150.78 536.38 132.39 537.14 pullshot
274.32 102.53 274.87 95.05 268.45 95.19 263.23 100.9 246.16 98.75 269.75 148.14 242.24 142.4 323.75 171.39 284.81 142.27 367.36 132.05 335.46 105.74 300.76 298.31 280.29 302.65 322.48 426.86 314.33 435.25 314.17 555.34 289.04 566.31 pullshot
180.82 202.56 184.16 193.0 177.92 198.52 200.91 179.57 193.33 190.52 222.51 194.21 220.96 218.04 212.92 240.6 214.96 290.69 190.31 298.73 190.02 338.22 317.4 262.86 315.05 278.2 369.66 327.98 366.98 326.56 428.42 307.01 444.39 290.17 pullshot
268.5 99.99 268.92 92.73 263.13 94.21 258.55 98.46 244.47 99.18 261.05 146.59 249.15 139.74 316.4 172.82 276.48 142.25 358.51 138.21 328.66 107.33 297.13 295.45 282.53 297.86 335.27 427.5 309.51 424.57 366.39 562.26 248.33 552.78 pullshot
 pullshot
366.67 102.89 373.18 95.25 367.23 96.57 395.23 97.98 378.12 100.94 399.12 139.09 378.04 145.8 358.9 131.04 324.83 158.21 295.35 106.85 266.92 128.87 363.83 303.69 343.83 298.34 328.97 434.31 297.44 425.46 382.33 563.09 291.49 556.63 pullshot
274.07 103.8 275.5 95.97 267.2 97.24 266.72 100.31 244.52 100.57 267.39 147.63 250.36 141.54 328.88 170.41 280.88 143.49 366.77 134.22 334.59 104.74 299.5 298.16 281.78 300.47 333.38 430.83 310.16 427.14 365.4 564.42 246.97 553.22 pullshot
367.1 102.9 373.66 95.24 367.07 96.77 395.4 98.03 377.79 101.27 400.88 140.01 376.22 146.16 358.51 130.91 324.43 157.69 295.45 106.65 266.69 128.71 363.53 304.69 343.48 298.67 321.61 436.93 301.55 426.09 361.63 566.99 307.11 555.65 pullshot
189.65 179.05 191.84 168.77 184.61 176.04 210.77 159.08 200.59 173.63 238.06 190.27 229.88 210.53 225.21 210.1 222.78 259.11 192.92 250.19 199.7 285.36 320.08 266.81 316.45 278.2 353.62 329.97 360.64 322.88 405.56 349.23 451.95 319.58 pullshot
273.95 102.32 276.61 94.18 266.16 95.59 270.61 97.46 244.01 98.3 272.05 144.11 249.0 140.08 328.73 168.26 274.65 145.09 369.06 134.28 330.65 101.64 302.74 297.1 282.36 300.32 327.0 429.69 307.81 428.74 356.19 562.59 251.75 554.86 pullshot
 pullshot
35.18 389.12 33.92 381.75 27.37 389.27 41.72 372.58 24.34 391.52 60.02 368.63 46.93 397.4 76.5 368.8 60.13 407.77 72.81 375.55 68.04 400.36 93.25 370.4 85.29 385.45 84.15 340.22 84.96 365.67 109.18 334.19 106.5 361.92 pullshot
339.58 91.57 347.52 83.43 338.13 84.29 368.56 83.41 344.88 85.56 371.3 121.65 346.32 131.32 340.39 128.74 298.8 164.91 273.87 116.87 249.13 149.74 355.67 287.49 332.73 286.43 340.3 424.85 313.28 418.71 415.68 541.01 319.88 542.11 pullshot
365.89 103.28 371.87 95.45 366.37 97.44 394.16 98.18 379.44 102.24 403.11 140.63 377.53 146.56 359.28 131.2 325.35 157.2 295.9 108.0 266.86 129.66 363.63 304.67 345.15 297.95 314.33 437.61 305.68 425.13 343.53 569.64 320.0 554.53 pullshot
366.14 103.32 372.2 95.44 366.32 97.62 394.0 98.37 379.56 102.69 404.52 140.94 375.86 146.89 359.09 131.86 325.21 157.18 295.91 108.22 267.29 129.6 362.9 305.36 345.83 298.62 304.14 438.57 316.37 425.98 317.8 571.33 346.68 554.65 pullshot
272.48 103.16 273.99 95.6 265.31 97.01 265.57 100.63 242.88 101.41 266.58 147.7 250.05 141.8 325.83 170.32 281.22 141.63 363.71 135.86 334.21 105.27 299.95 296.99 282.19 299.71 336.21 426.94 310.78 425.62 366.1 561.76 245.56 554.02 pullshot
384.26 99.66 391.02 92.9 382.51 93.1 401.68 96.93 383.54 98.31 391.64 136.39 378.51 145.09 349.45 127.9 327.29 156.03 283.65 99.98 268.74 121.24 361.01 304.75 343.39 302.33 331.52 429.74 295.46 429.66 393.48 550.8 278.7 556.96 pullshot
366.81 102.92 373.19 95.24 367.23 96.85 395.31 97.81 378.51 101.38 399.97 138.91 377.86 145.96 357.3 129.21 326.23 157.21 290.55 104.71 266.63 126.1 362.31 304.82 342.35 299.31 325.17 436.11 298.37 426.76 373.63 564.05 300.17 555.43 pullshot
274.89 100.88 277.3 92.98 267.84 93.65 269.1 96.37 245.24 95.33 267.57 143.88 249.87 137.7 323.66 172.29 283.3 144.44 372.39 131.46 339.79 101.53 300.5 297.47 283.25 300.38 324.96 430.29 306.48 430.01 353.62 560.05 256.14 554.92 pullshot
368.92 101.06 376.22 93.56 369.58 95.84 398.89 95.95 377.65 101.0 399.24 136.56 377.21 145.24 363.25 138.97 321.21 160.91 307.37 117.41 271.67 129.85 363.15 298.2 343.79 294.94 324.88 425.28 304.79 417.36 379.18 555.86 304.12 543.72 pullshot
366.27 102.96 372.48 95.22 367.02 96.91 395.0 98.12 379.09 101.73 401.04 140.06 378.55 146.29 359.29 131.13 325.07 157.39 295.85 107.48 267.34 129.66 364.09 303.98 344.24 297.96 325.03 435.27 297.96 424.84 371.92 565.67 297.57 555.33 pullshot
192.17 186.48 196.58 180.75 181.48 193.0 231.58 182.77 195.11 207.31 265.36 210.52 235.2 232.3 258.14 185.56 240.16 235.48 218.08 181.87 211.77 228.25 324.98 286.58 306.57 298.14 355.69 333.65 376.04 333.41 411.66 351.49 464.74 314.18 pullshot
86.89 90.1 93.89 79.97 78.01 81.56 100.76 75.36 63.09 78.31 124.19 114.72 57.88 124.71 147.4 151.64 82.01 172.44 161.39 135.32 104.25 147.5 149.31 276.65 103.6 282.27 152.88 408.98 107.69 408.42 149.21 533.1 133.05 534.76 pullshot
368.3 101.66 374.76 94.27 369.48 95.37 395.75 97.59 380.3 100.42 396.72 137.67 381.01 146.15 356.99 130.03 327.33 158.14 290.35 104.7 267.26 127.5 362.08 305.23 343.63 301.57 331.79 431.86 295.01 429.76 395.29 556.33 279.14 561.79 pullshot
379.16 100.77 382.5 93.35 381.04 96.19 393.02 95.6 391.72 102.24 397.73 135.49 377.11 146.62 353.77 131.38 324.36 158.64 292.66 114.35 272.48 131.08 359.56 302.33 346.2 300.24 311.23 433.42 316.88 426.25 332.65 570.15 357.79 554.68 pullshot
273.27 101.8 272.91 94.39 267.44 95.62 261.29 100.12 246.67 100.59 262.11 149.07 251.47 142.16 322.92 171.51 280.63 142.44 367.44 131.89 336.79 105.02 296.27 298.04 282.89 300.45 331.54 430.36 310.48 427.63 366.06 564.58 248.79 554.41 pullshot
275.66 104.03 277.37 95.89 268.66 96.35 268.53 99.22 245.08 97.92 273.38 145.24 246.1 142.89 339.33 159.46 285.63 145.7 377.14 118.88 342.33 102.74 303.73 300.0 280.61 304.32 328.94 428.99 302.03 432.37 350.44 557.43 256.24 562.05 pullshot
273.99 102.47 274.53 94.63 267.52 96.06 264.26 99.83 245.03 100.44 265.81 148.26 249.09 141.99 325.55 170.78 279.97 142.75 368.39 132.41 336.04 104.17 299.6 297.87 281.79 300.63 337.43 429.87 310.91 427.75 364.38 564.08 247.62 554.16 pullshot
273.68 102.72 274.37 95.17 267.35 96.09 264.28 100.24 245.31 99.86 264.52 148.51 249.27 141.41 322.71 172.55 277.99 142.18 362.87 137.93 331.71 106.64 297.69 296.91 281.77 299.34 329.52 428.47 308.81 427.02 360.67 562.47 251.12 555.32 pullshot
270.82 100.81 271.23 93.38 265.18 94.49 260.52 98.3 245.36 98.35 260.5 147.15 249.22 139.7 313.62 174.51 275.88 142.86 358.29 138.49 331.71 107.75 296.19 295.68 282.74 297.98 329.79 428.21 308.27 425.4 362.96 561.66 252.39 552.07 pullshot
273.09 103.37 274.2 95.55 266.59 96.99 264.89 100.16 244.79 100.69 265.76 147.68 250.13 141.32 326.72 171.54 279.31 143.0 367.24 134.14 333.55 103.84 298.67 297.01 281.97 299.5 333.57 429.02 310.72 426.27 365.96 564.14 247.66 553.92 pullshot
273.45 103.01 275.24 95.03 266.12 96.46 267.69 99.17 243.75 99.91 269.29 146.9 248.77 141.64 326.03 169.31 275.19 144.64 363.44 136.11 329.48 106.26 302.3 297.37 282.7 299.96 333.07 429.79 307.72 426.47 364.47 563.35 248.53 553.56 pullshot
250.2 110.94 252.71 103.4 244.42 104.1 246.35 108.04 227.29 107.34 256.23 153.56 233.82 151.74 317.19 167.39 274.7 153.92 357.68 122.66 329.26 109.5 299.24 299.49 278.11 304.54 342.49 428.43 310.38 428.55 364.2 556.52 265.22 560.45 pullshot
88.19 89.27 94.55 79.31 79.44 81.3 100.01 75.24 63.95 78.92 121.99 114.01 59.5 124.57 145.79 151.3 81.6 173.83 160.97 135.53 100.14 148.13 148.58 275.56 105.57 281.32 152.77 407.28 111.33 405.46 150.89 535.33 132.8 534.29 pullshot
365.66 103.38 371.63 95.31 365.92 97.74 393.3 98.21 379.9 102.99 405.36 140.54 374.78 146.88 358.21 132.16 325.09 156.89 295.03 108.16 267.63 129.4 362.3 305.94 346.66 299.51 297.31 439.09 326.77 427.16 300.24 571.2 372.08 554.73 pullshot
331.8 136.51 341.92 130.3 329.9 131.83 370.34 135.07 333.58 138.48 399.1 169.86 293.19 175.65 321.11 170.95 211.69 193.86 253.67 126.71 203.5 160.06 367.1 324.84 293.13 326.63 379.46 441.7 298.5 443.26 346.51 550.94 330.6 560.41 pullshot
371.86 127.26 387.29 123.27 368.93 120.54 416.12 138.69 364.89 131.55 418.42 175.78 319.32 174.54 333.61 169.72 233.05 193.09 278.72 117.32 231.63 141.26 357.82 326.48 288.77 321.54 345.71 437.69 272.93 430.82 290.29 560.08 269.51 560.6 pullshot
23.89 28.86 18.38 18.71 28.38 19.68 5.89 11.66 31.18 12.64 12.3 17.16 6.47 14.21 23.61 28.88 15.93 27.47 15.87 26.67 16.61 26.45 9.87 10.13 5.64 14.66 48.33 126.66 46.15 129.55 108.78 288.17 107.01 286.49 pullshot
293.09 128.37 295.84 118.35 281.62 122.04 292.07 126.16 250.9 133.11 335.3 175.31 242.32 175.45 426.44 208.55 335.47 167.44 430.39 142.21 394.67 109.84 345.29 327.27 279.51 328.86 343.6 444.2 264.13 459.11 294.04 557.66 301.55 563.34 pullshot
280.83 131.64 287.24 120.63 268.51 125.84 293.44 125.0 246.91 135.34 344.85 174.29 240.65 175.84 428.43 211.4 318.12 171.2 433.46 151.28 377.84 118.85 347.85 325.95 275.96 326.82 344.5 435.57 259.16 448.55 296.03 557.01 304.08 558.39 pullshot
288.81 129.87 291.56 119.42 277.31 123.65 287.77 126.41 246.84 134.4 332.53 175.49 240.87 175.75 426.68 210.16 338.84 164.7 431.02 141.55 393.44 108.73 345.06 328.86 279.81 330.8 343.76 445.82 263.86 463.47 293.45 555.68 303.45 563.13 pullshot
338.69 131.16 350.01 125.3 335.4 126.76 377.37 133.45 336.35 136.31 399.19 171.86 293.72 178.68 313.45 168.74 211.24 196.81 248.51 118.65 221.7 139.96 367.16 325.56 293.13 329.19 379.32 442.79 299.29 446.49 348.29 549.41 329.31 560.31 pullshot
 pullshot
337.71 154.22 347.98 149.09 336.77 149.57 376.75 152.8 341.75 154.11 403.05 178.44 297.17 185.3 315.48 165.13 213.75 204.18 250.39 117.1 216.73 164.21 365.71 330.4 291.14 331.89 380.13 441.8 298.38 436.69 341.69 553.55 333.16 560.35 pullshot
266.09 131.71 274.64 122.01 256.97 123.54 288.39 124.45 245.86 127.85 307.06 175.59 227.65 177.03 321.46 232.63 220.61 212.67 312.3 264.97 266.52 211.81 312.38 320.36 260.19 328.46 359.77 430.58 324.61 442.37 385.66 556.73 375.31 569.77 pullshot
44.99 229.96 47.43 228.48 40.56 229.3 62.48 234.42 48.28 234.58 94.88 262.88 110.16 266.16 86.7 338.86 137.73 328.42 58.96 353.03 64.38 368.69 340.73 288.11 343.59 308.12 443.48 330.94 435.82 338.85 570.94 296.74 548.12 313.87 pullshot
356.43 128.46 369.26 123.3 349.52 122.63 390.91 133.58 339.55 132.14 401.33 171.1 294.2 173.49 335.9 177.02 213.08 195.81 274.98 147.08 187.88 184.77 369.14 323.51 294.19 325.34 377.64 432.44 294.61 440.68 361.27 547.7 332.64 562.61 pullshot
345.23 125.78 360.23 120.7 339.42 119.01 386.92 133.13 332.25 128.77 401.05 173.34 289.21 177.69 321.97 170.47 210.08 202.52 243.97 130.09 193.81 156.43 370.07 328.76 292.43 330.08 378.24 443.9 298.29 440.22 341.08 557.29 329.35 566.89 pullshot
581.59 234.09 592.58 226.01 572.03 219.49 595.02 242.92 546.26 231.11 552.27 291.48 525.21 262.82 526.15 317.18 516.89 265.62 533.0 266.3 524.15 247.23 340.22 330.86 320.07 299.36 210.53 372.81 203.76 354.27 75.31 410.79 59.51 398.02 pullshot
398.18 134.3 414.13 131.51 397.72 125.05 437.71 146.34 393.81 131.93 427.53 180.89 343.02 177.01 330.52 165.75 237.19 188.43 290.1 107.62 242.01 141.38 366.28 332.88 304.79 329.46 333.54 434.38 262.2 438.52 295.36 532.83 250.21 562.76 pullshot
344.86 137.92 348.13 128.41 335.9 130.35 337.1 130.43 293.34 130.38 355.9 168.41 258.05 163.57 427.99 205.23 333.33 166.21 439.4 162.3 384.09 116.58 344.78 320.57 275.33 321.05 343.92 438.66 258.89 453.15 297.55 553.06 303.96 548.29 pullshot
312.88 146.06 314.74 135.77 304.23 140.48 306.87 135.25 270.33 141.47 343.99 172.92 249.32 168.54 428.25 212.79 328.58 167.2 432.49 151.19 360.09 125.05 345.5 326.13 278.83 325.33 344.62 444.13 260.74 455.96 295.55 555.75 299.47 547.54 pullshot
212.51 138.62 226.48 129.05 209.77 135.12 264.83 137.8 215.0 149.56 286.65 176.66 210.85 208.79 198.96 189.71 153.92 259.39 114.78 177.58 98.45 209.71 371.01 316.7 311.3 341.04 458.88 441.62 390.18 457.83 525.79 529.13 477.76 554.61 pullshot
344.95 125.89 360.06 120.76 339.24 118.96 387.14 132.87 332.19 128.26 401.08 173.06 289.33 177.1 321.23 170.97 210.15 202.61 244.52 130.27 193.94 156.69 370.06 328.89 292.47 330.02 378.23 444.23 298.11 439.96 340.99 557.05 329.22 566.58 pullshot
294.34 144.89 296.6 132.94 285.56 140.59 292.45 129.27 258.83 141.74 341.01 168.19 241.9 167.32 428.61 211.87 325.84 163.5 430.37 146.69 373.74 122.07 344.94 324.4 275.94 325.13 342.79 435.47 256.62 452.84 295.99 558.62 305.38 550.71 pullshot
342.95 131.81 351.4 124.67 335.77 119.83 348.29 127.51 313.08 117.22 353.86 161.7 279.02 168.51 343.98 190.59 265.78 236.44 317.28 156.39 301.3 192.34 346.39 319.78 305.01 322.46 338.97 454.57 375.93 431.72 277.24 559.71 410.87 563.93 pullshot
 pullshot
113.32 181.4 121.66 171.35 110.5 180.69 155.23 174.91 130.43 194.78 204.08 199.77 163.58 255.7 181.99 203.12 128.2 313.48 84.87 248.12 50.93 287.57 394.1 311.31 357.44 350.06 508.03 408.38 462.87 431.64 627.05 442.4 562.51 478.3 pullshot
349.29 126.92 363.2 122.11 342.45 120.92 386.67 135.08 333.48 132.2 399.36 173.77 288.07 179.03 325.22 172.3 210.22 199.42 249.52 127.54 195.38 152.06 370.2 324.22 292.41 328.07 380.35 432.57 296.43 441.85 350.0 545.02 331.03 566.1 pullshot
347.14 126.51 361.93 121.64 341.36 119.29 386.95 133.85 333.56 128.2 399.1 174.01 289.62 177.37 319.19 171.28 211.74 200.75 242.45 129.1 193.7 155.52 369.87 328.3 293.48 329.79 378.2 439.35 297.38 438.0 342.81 553.59 330.43 567.77 pullshot
371.41 128.08 371.8 117.8 358.15 119.26 363.62 127.94 316.73 130.29 384.84 188.41 308.83 171.51 465.36 236.57 400.63 169.35 499.89 175.69 477.71 133.24 341.99 331.87 284.88 319.33 293.21 438.64 216.8 434.01 235.92 561.95 205.98 532.87 pullshot
293.72 130.41 295.34 120.9 282.77 124.13 290.53 129.11 250.36 134.92 332.9 176.98 245.86 175.64 425.06 209.82 346.79 164.28 441.83 144.41 402.47 110.78 348.18 329.03 284.34 330.44 347.89 442.72 265.74 460.21 298.42 554.0 300.13 562.03 pullshot
299.5 130.29 300.38 121.06 288.23 123.97 295.34 130.03 254.15 135.46 336.88 178.56 244.63 177.29 424.95 207.26 336.82 168.44 439.81 145.08 404.11 115.37 350.29 327.9 283.94 329.14 346.65 441.42 264.38 455.83 298.81 558.09 301.09 561.51 pullshot
558.05 279.2 565.35 266.31 553.25 256.16 587.62 281.58 547.83 262.4 572.53 317.79 555.56 278.2 524.08 351.05 505.94 281.72 525.03 289.81 529.5 281.43 418.37 337.46 411.05 299.46 229.67 332.24 234.7 314.25 38.32 398.36 44.37 390.16 pullshot
519.96 189.98 528.94 189.37 523.04 180.47 517.65 195.49 505.65 178.73 445.45 202.19 430.69 190.2 296.27 180.46 318.18 174.22 311.31 110.1 382.08 106.87 335.41 332.41 312.99 320.57 294.58 443.61 241.33 433.41 236.37 546.58 186.55 530.93 pullshot
555.3 178.62 559.55 170.79 540.88 167.57 547.86 175.71 504.52 172.54 498.03 236.55 482.69 219.79 490.38 348.22 526.06 328.02 591.89 332.31 598.97 332.74 294.45 325.03 278.29 301.99 188.36 366.7 175.58 356.2 68.94 349.68 55.49 332.03 pullshot
314.32 126.27 327.29 119.45 309.91 121.23 358.6 128.94 307.37 132.99 382.17 164.22 268.93 180.74 312.2 169.99 195.98 213.58 224.74 144.33 171.56 165.77 366.57 319.78 288.69 328.86 397.51 433.01 323.24 444.21 378.82 543.57 375.92 562.5 pullshot
332.73 117.57 344.35 109.51 325.68 105.09 358.33 110.0 313.76 97.5 365.92 174.08 285.72 135.69 347.54 263.47 268.19 150.7 337.14 277.74 297.8 182.9 315.42 314.7 263.25 298.82 322.31 438.86 286.82 426.69 276.18 566.7 283.45 566.95 pullshot
345.08 126.01 360.19 120.81 339.1 119.12 387.03 132.78 331.79 128.45 400.47 173.02 289.43 177.17 319.31 171.12 210.43 203.09 244.12 129.48 192.91 156.98 369.85 329.15 292.65 330.28 378.21 444.82 298.34 440.34 340.58 556.77 329.03 565.93 pullshot
187.61 171.1 179.05 166.54 185.43 167.72 161.2 176.7 173.14 177.63 206.2 207.42 194.82 209.42 295.3 187.56 296.54 174.75 230.24 120.39 265.59 110.22 324.25 337.14 309.65 347.53 423.54 437.46 419.8 438.88 474.91 528.12 494.17 542.4 pullshot
295.98 131.47 297.73 121.9 285.05 125.22 292.77 129.28 251.83 135.04 334.03 176.18 246.47 174.05 425.47 210.86 348.33 162.91 442.09 144.08 404.58 110.5 347.9 327.78 283.61 328.95 347.73 440.84 265.19 458.59 298.66 554.1 300.12 561.41 pullshot
314.27 137.02 316.97 126.25 303.95 130.37 309.42 126.21 267.26 132.03 343.56 168.19 250.97 165.86 430.24 209.12 346.74 161.23 428.41 156.75 402.24 109.94 345.36 325.92 279.58 326.5 343.75 445.01 264.41 458.83 295.69 558.19 301.03 555.57 pullshot
320.64 139.37 322.66 129.23 312.5 132.98 312.35 127.6 277.58 131.94 343.02 165.06 254.97 164.47 416.87 198.51 342.78 163.69 401.21 144.0 387.68 111.94 344.68 324.78 281.65 325.89 345.82 443.36 263.81 457.25 298.5 554.69 303.74 555.47 pullshot
293.91 142.25 295.29 131.32 284.65 137.43 289.01 131.51 254.92 141.33 336.27 170.9 239.89 169.29 425.91 212.46 336.36 163.81 431.04 140.17 397.8 108.98 346.58 327.59 278.09 328.41 343.57 445.78 260.22 460.21 292.77 559.77 304.28 553.86 pullshot
291.65 129.32 293.57 119.77 280.27 123.06 289.91 128.68 248.6 134.93 333.02 177.79 244.56 177.14 424.72 208.12 341.67 164.97 439.5 141.99 398.72 110.59 348.22 328.77 283.83 330.37 346.73 443.75 265.9 461.25 298.58 554.39 301.68 562.43 pullshot
 pullshot
 pullshot
327.52 67.36 325.16 55.7 315.9 59.57 310.79 62.4 275.3 69.73 320.61 115.9 273.64 121.72 390.13 155.45 370.73 129.28 446.27 111.08 442.45 85.07 379.84 266.04 331.71 283.14 482.87 364.68 364.0 409.41 498.31 508.88 363.02 541.76 pullshot
332.2 115.0 344.65 108.31 325.5 102.21 357.19 116.7 312.04 100.13 358.49 186.65 284.4 142.59 343.69 275.42 268.96 148.65 339.99 276.52 295.55 180.38 313.61 316.08 264.64 299.68 318.87 430.92 283.56 423.16 282.73 562.33 281.75 567.12 pullshot
49.27 169.57 53.93 158.91 43.46 161.71 83.59 142.31 73.49 143.46 112.92 180.19 138.68 161.0 76.77 245.0 136.86 222.75 36.45 250.19 117.63 257.43 247.33 297.14 264.96 289.17 282.79 424.12 324.49 372.29 321.69 488.27 386.96 420.4 pullshot
308.01 68.5 315.87 57.9 318.06 62.89 345.3 66.51 347.41 75.08 318.86 104.17 373.18 137.86 230.77 108.93 299.19 177.98 193.58 86.87 186.26 125.89 290.33 251.66 334.06 260.1 178.11 350.68 271.76 392.42 153.01 503.76 254.08 539.58 pullshot
308.7 67.59 320.64 58.85 314.21 57.76 354.24 68.3 326.2 64.3 357.75 114.59 321.09 117.88 250.13 117.62 257.45 156.4 194.51 85.25 188.88 120.78 316.59 267.96 276.66 253.99 279.03 404.52 177.17 358.99 270.09 541.86 132.22 499.82 pullshot
443.93 84.05 436.54 75.05 440.92 73.69 397.21 79.09 403.52 77.43 360.39 124.84 397.38 127.57 385.18 174.57 491.09 151.88 504.28 166.34 546.24 131.09 348.26 286.53 355.89 293.37 422.41 408.17 357.48 429.2 364.36 541.13 282.87 564.16 pullshot
310.44 71.34 317.66 62.5 319.25 63.54 349.53 70.6 341.2 71.48 356.9 120.8 342.52 123.67 244.17 117.61 272.87 144.27 187.68 97.44 187.76 123.05 316.37 274.29 292.39 259.33 256.96 402.93 173.36 361.86 254.33 555.69 145.18 510.14 pullshot
505.93 137.58 505.59 124.86 509.25 134.91 502.98 122.28 503.89 147.16 469.94 143.03 483.69 185.7 437.93 144.11 428.56 146.44 371.94 88.31 371.65 94.12 330.03 274.81 343.25 287.2 159.68 296.96 215.64 411.55 62.16 397.37 141.27 500.46 pullshot
